time,open,high,low,close,volume
2026-02-12 00:00:00,0.6050338745117188,0.6050338745117188,0.6047046184539795,0.6049606800079346,0
2026-02-12 00:15:00,0.6050705313682556,0.6054001450538635,0.6050705313682556,0.6052902340888977,0
2026-02-12 00:30:00,0.6053268909454346,0.6053268909454346,0.6051437258720398,0.6052169799804688,0
2026-02-12 00:45:00,0.6052902340888977,0.6054368019104004,0.6052902340888977,0.6054001450538635,0
2026-02-12 01:00:00,0.6055101752281189,0.605693519115448,0.6052902340888977,0.605693519115448,0
2026-02-12 01:15:00,0.6057301759719849,0.6058769822120667,0.6055101752281189,0.6058769822120667,0
2026-02-12 01:30:00,0.6057301759719849,0.6059871315956116,0.605693519115448,0.6059871315956116,0
2026-02-12 01:45:00,0.6058769822120667,0.6059871315956116,0.605693519115448,0.6059871315956116,0
2026-02-12 02:00:00,0.6060973405838013,0.6062811017036438,0.6060973405838013,0.606207549571991,0
2026-02-12 02:15:00,0.6060973405838013,0.6060973405838013,0.605693519115448,0.605693519115448,0
2026-02-12 02:30:00,0.6058036088943481,0.6059504151344299,0.605693519115448,0.6057301759719849,0
2026-02-12 02:45:00,0.6057668924331665,0.6058403253555298,0.6056201457977295,0.6058403253555298,0
2026-02-12 03:00:00,0.6058769822120667,0.6060973405838013,0.6058769822120667,0.6059504151344299,0
2026-02-12 03:15:00,0.6059504151344299,0.6059504151344299,0.6058769822120667,0.6059136986732483,0
2026-02-12 03:30:00,0.606023907661438,0.6061341166496277,0.6058403253555298,0.6058403253555298,0
2026-02-12 03:45:00,0.6058403253555298,0.6058403253555298,0.6053634881973267,0.605693519115448,0
2026-02-12 04:00:00,0.6057301759719849,0.6059871315956116,0.605693519115448,0.605693519115448,0
2026-02-12 04:15:00,0.6056201457977295,0.6057301759719849,0.6054734587669373,0.6054734587669373,0
2026-02-12 04:30:00,0.6054368019104004,0.6055101752281189,0.6051803231239319,0.6051803231239319,0
2026-02-12 04:45:00,0.6049606800079346,0.6049606800079346,0.6047046184539795,0.604814350605011,0
2026-02-12 05:00:00,0.604814350605011,0.6050338745117188,0.604814350605011,0.6050338745117188,0
2026-02-12 05:15:00,0.6050338745117188,0.6050338745117188,0.6045584082603455,0.6046680212020874,0
2026-02-12 05:30:00,0.6047046184539795,0.6049972772598267,0.6047046184539795,0.6049972772598267,0
2026-02-12 05:45:00,0.6049972772598267,0.6049972772598267,0.6047411561012268,0.6048508882522583,0
2026-02-12 06:00:00,0.6049972772598267,0.6049972772598267,0.6047046184539795,0.6049606800079346,0
2026-02-12 06:15:00,0.6050705313682556,0.6050705313682556,0.6043756604194641,0.6045218110084534,0
2026-02-12 06:30:00,0.6043025851249695,0.6048508882522583,0.6041200757026672,0.6047777533531189,0
2026-02-12 06:45:00,0.604814350605011,0.6049972772598267,0.604814350605011,0.6048874855041504,0
2026-02-12 07:00:00,0.6049240827560425,0.6053634881973267,0.6049240827560425,0.6052902340888977,0
2026-02-12 07:15:00,0.6052169799804688,0.6059136986732483,0.6052169799804688,0.6057301759719849,0
2026-02-12 07:30:00,0.6059504151344299,0.6059504151344299,0.6058036088943481,0.6058036088943481,0
2026-02-12 07:45:00,0.6058036088943481,0.6059871315956116,0.6057301759719849,0.6058403253555298,0
2026-02-12 08:00:00,0.6061341166496277,0.6062443256378174,0.606023907661438,0.6061341166496277,0
2026-02-12 08:15:00,0.6062811017036438,0.6063545942306519,0.606023907661438,0.6062811017036438,0
2026-02-12 08:30:00,0.6063178181648254,0.6063178181648254,0.6059136986732483,0.6060973405838013,0
2026-02-12 08:45:00,0.6058403253555298,0.6065384745597839,0.6058036088943481,0.6065016984939575,0
2026-02-12 09:00:00,0.6064649224281311,0.6065753102302551,0.6063913702964783,0.6064649224281311,0
2026-02-12 09:15:00,0.6065753102302551,0.606648862361908,0.6063913702964783,0.6066120862960815,0
2026-02-12 09:30:00,0.6065384745597839,0.6069434285163879,0.6065384745597839,0.6069434285163879,0
2026-02-12 09:45:00,0.6069802641868591,0.6072382926940918,0.6069802641868591,0.6072382926940918,0
2026-02-12 10:00:00,0.6072013974189758,0.607312023639679,0.6070908308029175,0.6070908308029175,0
2026-02-12 10:15:00,0.6071645617485046,0.6073489189147949,0.6071276664733887,0.6072382926940918,0
2026-02-12 10:30:00,0.6073489189147949,0.6077180504798889,0.6073489189147949,0.6076442003250122,0
2026-02-12 10:45:00,0.6072013974189758,0.6072013974189758,0.6071645617485046,0.6071645617485046,0
2026-02-12 11:00:00,0.6071645617485046,0.6073489189147949,0.6070170998573303,0.6073489189147949,0
2026-02-12 11:15:00,0.6074227094650269,0.6077180504798889,0.6074227094650269,0.6074227094650269,0
2026-02-12 11:30:00,0.6074227094650269,0.6074227094650269,0.6070539355278015,0.6070539355278015,0
2026-02-12 11:45:00,0.6070908308029175,0.6073858141899109,0.6070908308029175,0.6073858141899109,0
2026-02-12 12:00:00,0.6075703501701355,0.6075703501701355,0.6073858141899109,0.6073858141899109,0
2026-02-12 12:15:00,0.6074596047401428,0.6074596047401428,0.6072013974189758,0.6073489189147949,0
2026-02-12 12:30:00,0.6073489189147949,0.6074596047401428,0.6069065928459167,0.6069065928459167,0
2026-02-12 12:45:00,0.6067593097686768,0.6067593097686768,0.6061707735061646,0.6065384745597839,0
2026-02-12 13:00:00,0.6065384745597839,0.606648862361908,0.6064281463623047,0.606648862361908,0
2026-02-12 13:15:00,0.6063913702964783,0.606796145439148,0.6063913702964783,0.606796145439148,0
2026-02-12 13:30:00,0.6068697571754456,0.6074227094650269,0.6068697571754456,0.607275128364563,0
2026-02-12 13:45:00,0.6072382926940918,0.6075703501701355,0.6072382926940918,0.6075703501701355,0
2026-02-12 14:00:00,0.6075333952903748,0.6076442003250122,0.6070539355278015,0.6076442003250122,0
2026-02-12 14:15:00,0.6071276664733887,0.6073858141899109,0.6071276664733887,0.6071276664733887,0
2026-02-12 14:30:00,0.6072013974189758,0.6073489189147949,0.6069802641868591,0.6070170998573303,0
2026-02-12 14:45:00,0.6068329215049744,0.6068697571754456,0.6061341166496277,0.6061341166496277,0
2026-02-12 15:00:00,0.6062443256378174,0.6066120862960815,0.6061341166496277,0.6064649224281311,0
2026-02-12 15:15:00,0.6066120862960815,0.6069065928459167,0.6066120862960815,0.6067593097686768,0
2026-02-12 15:30:00,0.6070170998573303,0.6070170998573303,0.6062443256378174,0.6062443256378174,0
2026-02-12 15:45:00,0.6061341166496277,0.6069434285163879,0.6061341166496277,0.6069434285163879,0
2026-02-12 16:00:00,0.6068329215049744,0.6068329215049744,0.6054368019104004,0.6054368019104004,0
2026-02-12 16:15:00,0.6049606800079346,0.6049606800079346,0.6038647294044495,0.6039741635322571,0
2026-02-12 16:30:00,0.6042296290397644,0.6054368019104004,0.6042296290397644,0.6054368019104004,0
