time,open,high,low,close,volume
2026-02-12 00:00:00,1.362342119216919,1.3624906539916992,1.3621751070022583,1.3621751070022583,0
2026-02-12 00:05:00,1.3620266914367676,1.3620266914367676,1.3619153499603271,1.3619153499603271,0
2026-02-12 00:10:00,1.3617855310440063,1.3617855310440063,1.3616372346878052,1.3617855310440063,0
2026-02-12 00:15:00,1.361933946609497,1.3622493743896484,1.361933946609497,1.362230896949768,0
2026-02-12 00:20:00,1.3621008396148682,1.3625091314315796,1.3621008396148682,1.3625091314315796,0
2026-02-12 00:25:00,1.3625463247299194,1.3627134561538696,1.3625463247299194,1.36263906955719,0
2026-02-12 00:30:00,1.3626576662063599,1.36284339427948,1.3626576662063599,1.36282479763031,0
2026-02-12 00:35:00,1.36275053024292,1.36275053024292,1.3625648021697998,1.3627134561538696,0
2026-02-12 00:40:00,1.3626205921173096,1.36275053024292,1.3624906539916992,1.36273193359375,0
2026-02-12 00:45:00,1.36284339427948,1.3629177808761597,1.36284339427948,1.3629177808761597,0
2026-02-12 00:50:00,1.3629734516143799,1.3630292415618896,1.3629177808761597,1.3630292415618896,0
2026-02-12 00:55:00,1.3628991842269897,1.36314058303833,1.3627877235412598,1.36314058303833,0
2026-02-12 01:00:00,1.3631035089492798,1.3631592988967896,1.36275053024292,1.36282479763031,0
2026-02-12 01:05:00,1.36286199092865,1.36304771900177,1.3627691268920898,1.36304771900177,0
2026-02-12 01:10:00,1.3632149696350098,1.3634194135665894,1.3631964921951294,1.3634194135665894,0
2026-02-12 01:15:00,1.3634008169174194,1.3634381294250488,1.3631964921951294,1.3631964921951294,0
2026-02-12 01:20:00,1.3634752035140991,1.3634752035140991,1.3630106449127197,1.3631778955459595,0
2026-02-12 01:25:00,1.3631778955459595,1.3633265495300293,1.36306631565094,1.3633265495300293,0
2026-02-12 01:30:00,1.3631778955459595,1.3632521629333496,1.3631035089492798,1.3632521629333496,0
2026-02-12 01:35:00,1.3633265495300293,1.3634566068649292,1.3632521629333496,1.3634566068649292,0
2026-02-12 01:40:00,1.3635681867599487,1.3637913465499878,1.3635681867599487,1.3636797666549683,0
2026-02-12 01:45:00,1.3635867834091187,1.3635867834091187,1.3632893562316895,1.3633451461791992,0
2026-02-12 01:50:00,1.3632149696350098,1.3634381294250488,1.3632149696350098,1.3634381294250488,0
2026-02-12 01:55:00,1.363493800163269,1.3639402389526367,1.363493800163269,1.3638657331466675,0
2026-02-12 02:00:00,1.3641448020935059,1.3641448020935059,1.3640146255493164,1.3640518188476562,0
2026-02-12 02:05:00,1.3641448020935059,1.3641448020935059,1.3639960289001465,1.3639960289001465,0
2026-02-12 02:10:00,1.3640518188476562,1.3641074895858765,1.3640331029891968,1.3640331029891968,0
2026-02-12 02:15:00,1.3640146255493164,1.3640331029891968,1.3638843297958374,1.3638843297958374,0
2026-02-12 02:20:00,1.3637727499008179,1.3639215230941772,1.363716959953308,1.363716959953308,0
2026-02-12 02:25:00,1.3636239767074585,1.3636425733566284,1.3634194135665894,1.3634752035140991,0
2026-02-12 02:30:00,1.3634008169174194,1.363716959953308,1.3634008169174194,1.3636797666549683,0
2026-02-12 02:35:00,1.3635867834091187,1.3636983633041382,1.3635495901107788,1.3636983633041382,0
2026-02-12 02:40:00,1.363735556602478,1.363735556602478,1.3634381294250488,1.3635309934616089,0
2026-02-12 02:45:00,1.363493800163269,1.3635495901107788,1.3634752035140991,1.363493800163269,0
2026-02-12 02:50:00,1.363512396812439,1.363512396812439,1.3633265495300293,1.3633265495300293,0
2026-02-12 02:55:00,1.3633822202682495,1.3634008169174194,1.3631221055984497,1.3634008169174194,0
2026-02-12 03:00:00,1.3635495901107788,1.3635681867599487,1.3633822202682495,1.3635681867599487,0
2026-02-12 03:05:00,1.3634381294250488,1.3636239767074585,1.3632521629333496,1.3632521629333496,0
2026-02-12 03:10:00,1.3634381294250488,1.3634566068649292,1.3632521629333496,1.3632521629333496,0
2026-02-12 03:15:00,1.3632335662841797,1.3633265495300293,1.3632335662841797,1.3633265495300293,0
2026-02-12 03:20:00,1.3634008169174194,1.3634566068649292,1.3633451461791992,1.3634566068649292,0
2026-02-12 03:25:00,1.3634008169174194,1.363512396812439,1.3633079528808594,1.363512396812439,0
2026-02-12 03:30:00,1.363512396812439,1.363716959953308,1.363493800163269,1.363716959953308,0
2026-02-12 03:35:00,1.363735556602478,1.363754153251648,1.3636053800582886,1.3636053800582886,0
